1	3010274		1	1.500
1	3124559		1	1.557
1	3126982		1	1.558
1	3135418		1	1.562
1	3135418		1	1.562
1	3195649		1	1.592
1	3262743		1	1.598
1	3266608		1	1.598
1	3323400		1	1.602
1	3389563		1	1.607
1	3435729		1	1.610
1	3439034		1	1.610
1	3454984		1	1.611
1	3544819		1	1.618
1	3546055		1	1.618
1	3549344		1	1.618
1	3610621		1	1.623
1	3614653		1	1.623
1	3629383		1	1.624
1	3643417		1	1.625
1	3650068		1	1.625
1	3657108		1	1.626
1	3659804		1	1.626
1	3668372		1	1.627
1	3668399		1	1.627
1	3777023		1	1.634
1	3892718		1	1.643
1	3901426		1	1.643
1	3933755		1	1.646
1	3992385		1	1.652
1	4024785		1	1.658
1	4066382		1	1.665
1	4089033		1	1.669
1	4093084		1	1.670
1	4136034		1	1.677
1	4169483		1	1.683
1	4195353		1	1.687
1	4334891		1	1.711
1	4357820		1	1.715
1	4392809		1	1.721
1	4398777		1	1.722
1	4446737		1	1.730
1	4498713		1	1.739
1	4504223		1	1.740
1	4538131		1	1.746
1	4608178		1	1.758
1	4610401		1	1.758
1	4614022		1	1.759
1	4643439		1	1.764
1	4645292		1	1.764
1	4649055		1	1.765
1	4668424		1	1.768
1	4774160		1	1.786
1	4776569		1	1.786
1	4791809		1	1.789
1	4809276		1	1.793
1	4839092		1	1.799
1	4896221		1	1.811
1	4923356		1	1.817
1	5025197		1	1.839
1	5028801		1	1.840
1	5121108		1	1.859
1	5124241		1	1.860
1	5133382		1	1.860
1	5149629		1	1.861
1	5152121		1	1.861
1	5155818		1	1.861
1	5221273		1	1.864
1	5224578		1	1.864
1	5262647		1	1.865
1	5314171		1	1.867
1	5316776		1	1.867
1	5379217		1	1.870
1	5383169		1	1.870
1	5387104		1	1.870
1	5476286		1	1.873
1	5524092		1	1.875
1	5531449		1	1.875
1	5588839		1	1.877
1	5634186		1	1.879
1	5641533		1	1.879
1	5716551		1	1.882
1	5754074		1	1.884
1	5782289		1	1.885
1	5846261		1	1.887
1	5944792		1	1.892
1	5955038		1	1.893
1	6063698		1	1.901
1	6075455		1	1.902
1	6095240		1	1.904
1	6097778		1	1.904
1	6192704		1	1.911
1	6237454		1	1.915
1	6285275		1	1.919
1	6288314		1	1.919
1	6357478		1	1.924
1	6467181		1	1.933
1	6524523		1	1.937
1	6529432		1	1.938
1	6669269		1	1.949
1	6671327		1	1.949
1	6733767		1	1.954
1	6747440		1	1.955
1	6756021		1	1.956
1	6818832		1	1.960
1	6821298		1	1.961
1	6846703		1	1.963
1	6846773		1	1.963
1	6931323		1	1.969
1	6965962		1	1.972
1	6984469		1	1.973
1	7108237		1	1.983
1	7118425		1	1.984
1	7141403		1	1.986
1	7143836		1	1.986
1	7143836		1	1.986
1	7148374		1	1.986
1	7148374		1	1.986
1	7221758		1	1.992
1	7242064		1	1.994
1	7258768		1	1.995
1	7313436		1	1.999
1	7313436		1	1.999
1	7521699		1	2.016
1	7548683		1	2.018
1	7561936		1	2.019
1	7608604		1	2.022
1	7684473		1	2.028
1	7698048		1	2.029
1	7767949		1	2.035
1	7771532		1	2.035
1	7815721		1	2.039
1	7871075		1	2.043
1	7872143		1	2.043
1	7873355		1	2.043
1	7940508		1	2.048
1	7969906		1	2.051
1	8023368		1	2.055
1	8023368		1	2.055
1	8051126		1	2.057
1	8052357		1	2.057
1	8111141		1	2.062
1	8127149		1	2.063
1	8262392		1	2.074
1	8265123		1	2.074
1	8448543		1	2.090
1	8527376		1	2.097
1	8554130		1	2.099
1	8624574		1	2.106
1	8644649		1	2.107
1	8684609		1	2.111
1	8798083		1	2.121
1	8820721		1	2.123
1	8823893		1	2.123
1	8865088		1	2.127
1	8959175		1	2.135
1	8984916		1	2.138
1	9037356		1	2.142
1	9101881		1	2.148
1	9156562		1	2.153
1	9282750		1	2.164
1	9438550		1	2.178
1	9451096		1	2.179
1	9451438		1	2.179
1	9451449		1	2.179
1	9512113		1	2.185
1	9545661		1	2.188
1	9546138		1	2.188
1	9554585		1	2.189
1	9671947		1	2.199
1	9774585		1	2.208
1	9790143		1	2.210
1	9793329		1	2.210
1	9843988		1	2.214
1	9919658		1	2.221
1	9932148		1	2.222
1	9964703		1	2.242
1	10021449		1	2.289
1	10023815		1	2.291
1	10062178		1	2.315
1	10063414		1	2.315
1	10074787		1	2.322
1	10078890		1	2.325
1	10088094		1	2.330
1	10090896		1	2.332
1	10098253		1	2.336
1	10132322		1	2.356
1	10136527		1	2.359
1	10147799		1	2.365
1	10160181		1	2.373
1	10164311		1	2.375
1	10168674		1	2.378
1	10171521		1	2.380
1	10205470		1	2.400
1	10208444		1	2.401
1	10211530		1	2.403
1	10262178		1	2.433
1	10307255		1	2.452
1	10325610		1	2.454
1	10361724		1	2.457
1	10391301		1	2.460
1	10440548		1	2.465
1	10450527		1	2.466
1	10452345		1	2.466
1	10454190		1	2.466
1	10504840		1	2.470
1	10507630		1	2.471
1	10508247		1	2.471
1	10546521		1	2.474
1	10547864		1	2.474
1	10555149		1	2.475
1	10615572		1	2.481
1	10618660		1	2.481
1	10619399		1	2.481
1	10661586		1	2.485
1	10741675		1	2.494
1	10807976		1	2.505
1	10809088		1	2.505
1	10810941		1	2.505
1	10842165		1	2.511
1	10844770		1	2.511
1	10849375		1	2.512
1	10874490		1	2.516
1	10898627		1	2.520
1	10941669		1	2.527
1	10962267		1	2.530
1	10964168		1	2.531
1	10965476		1	2.531
1	10966989		1	2.531
1	11006096		1	2.538
1	11024376		1	2.541
1	11056903		1	2.546
1	11068783		1	2.548
1	11099540		1	2.553
1	11138656		1	2.560
1	11142290		1	2.560
1	11147702		1	2.561
1	11172755		1	2.565
1	11175439		1	2.566
1	11184476		1	2.567
1	11192860		1	2.568
1	11204516		1	2.569
1	11207750		1	2.569
1	11252210		1	2.572
1	11291251		1	2.575
1	11333019		1	2.579
1	11337373		1	2.579
1	11341672		1	2.579
1	11372643		1	2.582
1	11408276		1	2.584
1	11416077		1	2.585
1	11435252		1	2.586
1	11440121		1	2.587
1	11502038		1	2.592
1	11530342		1	2.594
1	11545686		1	2.595
1	11547936		1	2.595
1	11548492		1	2.595
1	11570718		1	2.597
1	11576401		1	2.597
1	11582048		1	2.598
1	11595885		1	2.599
1	11643615		1	2.602
1	11689287		1	2.606
1	11692348		1	2.606
1	11744022		1	2.610
1	11746954		1	2.610
1	11793253		1	2.614
1	11830339		1	2.617
1	11835789		1	2.617
